15.525  5.5026e-09  3.7066e-10   9.7700
15.524  5.5780e-09  3.7624e-10   9.7574
15.523  5.6543e-09  3.8190e-10   9.7449
15.522  5.7316e-09  3.8763e-10   9.7324
15.521  5.8098e-09  3.9344e-10   9.7200
15.520  5.8890e-09  3.9933e-10   9.7075
15.519  5.9691e-09  4.0530e-10   9.6951
15.518  6.0502e-09  4.1135e-10   9.6827
15.517  6.1323e-09  4.1748e-10   9.6703
15.516  6.2154e-09  4.2369e-10   9.6579
15.515  6.2995e-09  4.2999e-10   9.6456
15.514  6.3846e-09  4.3638e-10   9.6332
15.513  6.4707e-09  4.4285e-10   9.6209
15.512  6.5579e-09  4.4941e-10   9.6086
15.511  6.6461e-09  4.5605e-10   9.5963
15.510  6.7354e-09  4.6279e-10   9.5841
15.509  6.8258e-09  4.6961e-10   9.5718
15.508  6.9172e-09  4.7653e-10   9.5596
15.507  7.0098e-09  4.8354e-10   9.5474
15.506  7.1034e-09  4.9064e-10   9.5352
15.505  7.1981e-09  4.9784e-10   9.5231
15.504  7.2940e-09  5.0514e-10   9.5109
15.503  7.3910e-09  5.1253e-10   9.4988
15.502  7.4892e-09  5.2002e-10   9.4867
15.501  7.5885e-09  5.2760e-10   9.4746
15.500  7.6890e-09  5.3529e-10   9.4625
15.499  7.7907e-09  5.4308e-10   9.4505
15.498  7.8936e-09  5.5098e-10   9.4384
15.497  7.9977e-09  5.5898e-10   9.4264
15.496  8.1031e-09  5.6708e-10   9.4144
15.495  8.2096e-09  5.7529e-10   9.4024
15.494  8.3174e-09  5.8361e-10   9.3905
15.493  8.4265e-09  5.9203e-10   9.3785
15.492  8.5368e-09  6.0057e-10   9.3666
15.491  8.6485e-09  6.0922e-10   9.3547
15.490  8.7615e-09  6.1798e-10   9.3428
15.489  8.8757e-09  6.2685e-10   9.3309
15.488  8.9913e-09  6.3585e-10   9.3191
15.487  9.1082e-09  6.4495e-10   9.3072
15.486  9.2264e-09  6.5418e-10   9.2954
15.485  9.3461e-09  6.6353e-10   9.2836
15.484  9.4671e-09  6.7299e-10   9.2718
15.483  9.5895e-09  6.8258e-10   9.2601
15.482  9.7133e-09  6.9230e-10   9.2483
15.481  9.8385e-09  7.0213e-10   9.2366
15.480  9.9652e-09  7.1210e-10   9.2249
15.479  1.0093e-08  7.2219e-10   9.2132
15.478  1.0223e-08  7.3242e-10   9.2015
15.477  1.0354e-08  7.4277e-10   9.1899
15.476  1.0487e-08  7.5326e-10   9.1783
15.475  1.0621e-08  7.6388e-10   9.1666
15.474  1.0756e-08  7.7463e-10   9.1550
15.473  1.0893e-08  7.8553e-10   9.1434
15.472  1.1032e-08  7.9656e-10   9.1319
15.471  1.1172e-08  8.0773e-10   9.1203
15.470  1.1314e-08  8.1905e-10   9.1088
15.469  1.1457e-08  8.3050e-10   9.0973
15.468  1.1602e-08  8.4211e-10   9.0858
15.467  1.1749e-08  8.5385e-10   9.0743
15.466  1.1897e-08  8.6575e-10   9.0629
15.465  1.2047e-08  8.7780e-10   9.0514
15.464  1.2199e-08  8.9000e-10   9.0400
15.463  1.2352e-08  9.0235e-10   9.0286
15.462  1.2507e-08  9.1486e-10   9.0172
15.461  1.2664e-08  9.2752e-10   9.0058
15.460  1.2823e-08  9.4035e-10   8.9945
15.459  1.2983e-08  9.5333e-10   8.9831
15.458  1.3145e-08  9.6647e-10   8.9718
15.457  1.3309e-08  9.7978e-10   8.9605
15.456  1.3475e-08  9.9326e-10   8.9493
15.455  1.3642e-08  1.0069e-09   8.9380
15.454  1.3811e-08  1.0207e-09   8.9267
15.453  1.3982e-08  1.0347e-09   8.9155
15.452  1.4156e-08  1.0488e-09   8.9043
15.451  1.4330e-08  1.0632e-09   8.8931
15.450  1.4507e-08  1.0777e-09   8.8819
15.449  1.4686e-08  1.0924e-09   8.8708
15.448  1.4867e-08  1.1072e-09   8.8596
15.447  1.5049e-08  1.1223e-09   8.8485
15.446  1.5234e-08  1.1375e-09   8.8374
15.445  1.5421e-08  1.1529e-09   8.8263
15.444  1.5610e-08  1.1686e-09   8.8152
15.443  1.5800e-08  1.1844e-09   8.8041
15.442  1.5993e-08  1.2003e-09   8.7931
